datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:45:35.602299+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.602299+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\ACA4285655F25E546C2F7F5F8FA3696963FDC85D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\ACA4285655F25E546C2F7F5F8FA3696963FDC85D,-
2023-12-26 00:45:35.602299+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\ACA4285655F25E546C2F7F5F8FA3696963FDC85D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\ACA4285655F25E546C2F7F5F8FA3696963FDC85D,-
2023-12-26 00:45:35.602299+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\ACA4285655F25E546C2F7F5F8FA3696963FDC85D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\ACA4285655F25E546C2F7F5F8FA3696963FDC85D,-
2023-12-26 00:45:35.602299+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\ACA4285655F25E546C2F7F5F8FA3696963FDC85D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\ACA4285655F25E546C2F7F5F8FA3696963FDC85D,-
2023-12-26 00:45:35.909858+00:00,Metadata Modification Time,FILE,NTFS USN change,80241E9B684628BD9796869448D249614F0DDECA File reference: 245137-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.909858+00:00,Metadata Modification Time,FILE,NTFS USN change,80241E9B684628BD9796869448D249614F0DDECA File reference: 245137-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.909858+00:00,Metadata Modification Time,FILE,NTFS USN change,903DADEC9E55FD051086C38D2B71AE2D63FA33D5 File reference: 245136-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.909858+00:00,Metadata Modification Time,FILE,NTFS USN change,903DADEC9E55FD051086C38D2B71AE2D63FA33D5 File reference: 245136-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.909858+00:00,Metadata Modification Time,FILE,NTFS USN change,903DADEC9E55FD051086C38D2B71AE2D63FA33D5 File reference: 245136-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.909858+00:00,Metadata Modification Time,FILE,NTFS USN change,C9A7A7628ECC39290E1F6F546E2F0313F3C0576B File reference: 245092-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.909858+00:00,Metadata Modification Time,FILE,NTFS USN change,C9A7A7628ECC39290E1F6F546E2F0313F3C0576B File reference: 245092-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.909858+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\80241E9B684628BD9796869448D249614F0DDECA Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\80241E9B684628BD9796869448D249614F0DDECA,-
2023-12-26 00:45:35.909858+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\80241E9B684628BD9796869448D249614F0DDECA Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\80241E9B684628BD9796869448D249614F0DDECA,-
2023-12-26 00:45:35.909858+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\80241E9B684628BD9796869448D249614F0DDECA Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\80241E9B684628BD9796869448D249614F0DDECA,-
2023-12-26 00:45:35.909858+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\80241E9B684628BD9796869448D249614F0DDECA Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\80241E9B684628BD9796869448D249614F0DDECA,-
2023-12-26 00:45:35.909858+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\903DADEC9E55FD051086C38D2B71AE2D63FA33D5 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\903DADEC9E55FD051086C38D2B71AE2D63FA33D5,-
2023-12-26 00:45:35.909858+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\903DADEC9E55FD051086C38D2B71AE2D63FA33D5 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\903DADEC9E55FD051086C38D2B71AE2D63FA33D5,-
2023-12-26 00:45:35.909858+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\903DADEC9E55FD051086C38D2B71AE2D63FA33D5 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\903DADEC9E55FD051086C38D2B71AE2D63FA33D5,-
2023-12-26 00:45:35.909858+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\903DADEC9E55FD051086C38D2B71AE2D63FA33D5 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\903DADEC9E55FD051086C38D2B71AE2D63FA33D5,-
2023-12-26 00:45:35.101436+00:00,Metadata Modification Time,FILE,NTFS USN change,80241E9B684628BD9796869448D249614F0DDECA File reference: 245137-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.206590+00:00,Metadata Modification Time,FILE,NTFS USN change,.metadata-v2-tmp File reference: 245139-1 Parent file reference: 245138-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.206590+00:00,Metadata Modification Time,FILE,NTFS USN change,.metadata-v2-tmp File reference: 245139-1 Parent file reference: 245138-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.206590+00:00,Metadata Modification Time,FILE,NTFS USN change,https+++www.google.com File reference: 245138-1 Parent file reference: 244417-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.206590+00:00,Metadata Modification Time,FILE,NTFS USN change,https+++www.google.com File reference: 245138-1 Parent file reference: 244417-3 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.206590+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com Type: directory,filestat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com,-
2023-12-26 00:45:35.206590+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com\.metadata-v2 Type: file,filestat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com\.metadata-v2,-
2023-12-26 00:45:35.229025+00:00,Metadata Modification Time,FILE,NTFS USN change,.metadata-v2-tmp File reference: 245139-1 Parent file reference: 245138-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.251719+00:00,Metadata Modification Time,FILE,NTFS USN change,.metadata-v2 File reference: 245139-1 Parent file reference: 245138-1 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.251719+00:00,Metadata Modification Time,FILE,NTFS USN change,.metadata-v2-tmp File reference: 245139-1 Parent file reference: 245138-1 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.261496+00:00,Metadata Modification Time,FILE,NTFS USN change,.metadata-v2 File reference: 245139-1 Parent file reference: 245138-1 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.261496+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite File reference: 245141-1 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.261496+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-1 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.261496+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-1 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.261496+00:00,Metadata Modification Time,FILE,NTFS USN change,ls File reference: 245140-1 Parent file reference: 245138-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.261496+00:00,Metadata Modification Time,FILE,NTFS USN change,ls File reference: 245140-1 Parent file reference: 245138-1 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.261496+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com Type: directory,filestat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com,-
2023-12-26 00:45:35.261496+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com Type: directory,filestat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com,-
2023-12-26 00:45:35.261496+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com Type: directory,filestat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com,-
2023-12-26 00:45:35.261496+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com\ls Type: directory,filestat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com\ls,-
2023-12-26 00:45:35.261496+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com\ls\data.sqlite Type: file,filestat,NTFS:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\my7atezl.default-release\storage\default\https+++www.google.com\ls\data.sqlite,-
2023-12-26 00:45:35.292887+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-1 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.303675+00:00,Metadata Modification Time,FILE,NTFS USN change,4DD142B5E1F76C44E7A38D3FB335721C9957A45E File reference: 245143-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.303675+00:00,Metadata Modification Time,FILE,NTFS USN change,4DD142B5E1F76C44E7A38D3FB335721C9957A45E File reference: 245143-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.303675+00:00,Metadata Modification Time,FILE,NTFS USN change,4DD142B5E1F76C44E7A38D3FB335721C9957A45E File reference: 245143-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.303675+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite File reference: 245141-1 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.303675+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite File reference: 245141-1 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.303675+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\4DD142B5E1F76C44E7A38D3FB335721C9957A45E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\4DD142B5E1F76C44E7A38D3FB335721C9957A45E,-
2023-12-26 00:45:35.303675+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\4DD142B5E1F76C44E7A38D3FB335721C9957A45E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\4DD142B5E1F76C44E7A38D3FB335721C9957A45E,-
2023-12-26 00:45:35.303675+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\4DD142B5E1F76C44E7A38D3FB335721C9957A45E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\4DD142B5E1F76C44E7A38D3FB335721C9957A45E,-
2023-12-26 00:45:35.303675+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\4DD142B5E1F76C44E7A38D3FB335721C9957A45E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\4DD142B5E1F76C44E7A38D3FB335721C9957A45E,-
2023-12-26 00:45:35.313949+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-1 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.313949+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-1 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.313949+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-2 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.313949+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-2 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.345266+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-2 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.408540+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-2 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.408540+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-2 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.412281+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-3 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.412281+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-3 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.424630+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-3 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.433216+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-3 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.435375+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-3 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.444084+00:00,Metadata Modification Time,FILE,NTFS USN change,998EB4AFA4FAEDA0B64EE913B202AD7AD33F4250 File reference: 245144-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.444084+00:00,Metadata Modification Time,FILE,NTFS USN change,998EB4AFA4FAEDA0B64EE913B202AD7AD33F4250 File reference: 245144-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.444084+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-4 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.444084+00:00,Metadata Modification Time,FILE,NTFS USN change,data.sqlite-journal File reference: 245142-4 Parent file reference: 245140-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
